Text,Emotion
Ha ha Buddy! 😂😊♥️ https://t co/svZ0zg7Txt,Happy
@lovely_dong0101 @KNKOfficial220 So cute   😍 I love all your drawings  very detailed as always   😊💖,Happy
What day is it again? Meh whatever no drama llama🦙 😊🙃 #shockmansion #randomradness https://t co/jZIwlYDTDo,Happy
this shit got me@emotional  fuck life n fuck the government  trump can suck my dick and so can everyone that hates MAR$MOB  you can kindly go blow your fucking brain matter across the wall  thank you so much 😊 #NewProfilePic https://t co/j61p5zpmnt,Happy
My bday may be cancel but I am still going to get cute 😊 💁🏽‍♀️,Happy
@TeamCambridge2 It’s a beautiful family moment 😊,Happy
@MungutiSamuel3 Thank you for the retweet  Samuel! 😊💖🎉 Hope you are well ,Happy
This will work😊 https://t co/ynLdvxAfQG,Happy
Good morning 🌞😊,Happy
@horizonboundd That’s still progress! You were still drawing and practicing so that’s a good thing! 😊,Happy
@JedediahBila He's a doll!🥰😊,Happy
Hello! 👋😊 https://t co/SGHHcsacaD,Happy
Yes we are 😊 https://t co/92iRHgbmPQ,Happy
@Nimratkhaira_ Love &amp respect 😊🙏,Happy
I ate lots of yummy food and now I’m satisfied 😋😊😚,Happy
@talkSPORT @paulross listening live from Tasmania  Australia   First song brought - Paul hardcastle - 19  Played it for the first time at home aged 10 and thought it was broken / needle sticking  due to the content  😊😊😊,Happy
@fluffonajumper It's a safe addiction  Enjoy    It too shall pass 😊,Happy
@BernJRoche I felt that sunflower one! 🌻😊,Happy
@_gentarro You should watch it 😊 you might squish her one day UwU,Happy
why are my dad friends here 🖕 fuck them i wanted to watch our series together but okay 😊🖕,Happy
@wonubemybaby Happy birthday ate!! ❤💎😊,Happy
@CarolynBruckTV Love you two😊,Happy
Shawshank Quarantine https://t co/1V0efOOzTg via @YouTube @TimRobbins1  This made me laugh  I hope it makes you laugh too  my brother made it while quarantined and bored  enjoy 😊,Happy
hey baby😊 https://t co/V5MQexVU3P,Happy
@jennyb2004 thanks for sharing this! I'm brushing up on Node 😊,Happy
Only thing keeping me entertained are these 6 ft dudes that keep showing up on my for you page on tik tok 😊,Happy
Alhamdulilah we’ve reached another Friday  Don’t let staying up for fajr make you miss zuhr😊 https://t co/wgvnLB4Gih,Happy
@azmorganxoxo Always looking incredibly gorgeous 😊❤️💘💕,Happy
@KimberCanada49 No thanks  then I’d have to wash the door   But I appreciate the thought 😊,Happy
@DispendukcapilS @MACMotopart Oke   thx u min 😊,Happy
@simsgirlgem It's funny  but it's so true and wholesome! 😊,Happy
@mogisme YOU’RE STUNNING  😍😍🥺 definitely a mermaid or even Succubus  😊😍😍,Happy
@Wisteria_Blu @GOT7Official Snoh Aalegra - Toronto 😊  A really great song  I love it so much even tho it mostly fit with some 18+ actions but my single ass can't relate 😂😂😂😂,Happy
@meandsongs_ Thank you so much! 😊✌️🏼,Happy
@jm_lago Nice yan 😊,Happy
God don’t play around when it come to me 😊,Happy
Happy birthday to me 😊 https://t co/h9CVIvcyPG,Happy
@ABCNetwork Hey ABC upload Xtina's song  Can You Feel the Love Tonight! 😊🎤🎧,Happy
@UrbanRangoli Screenshot please  I'm blocked and I don't even know why 😊,Happy
I had Shake Shack and Strawberry Henny today       Damn it was a good Thursday 😊,Happy
@Millswaith 🤣Awe  I'm old school I still rent😊 I have a awesome video store close by  I wish I could give you some suggestions but I don't know what on there  but comedy does seem like a well needed palette cleanser,Happy
@DNPthree @PowerGPUcom @Ezrasion @HarrisHeller Done 😱😊,Happy
@UnitedNep @bibekbilly @ShabdaGyawali No  thanks  I’ll stick to “tea - coffee” 😊,Happy
@FRafieyan Oh so glad to hear it! 😊 Stay safe you two ,Happy
@_saint_official Happy Birthday Saint! ❤ Have a beautiful day my dear angel ❤🎉🎂 I always support you! 🙏 Smile forever 😊 I love you so much and admire you! ❤🇲🇽  #22ndSaintStillBeYourBoy,Happy
@iluvfountains Thanks Kelly 😊,Happy
@AMA_pod Oh that's news to me   I hope everything's okay for you! Yeah seems like we're gonna be stuck at home for a while 😂 I'll visit you again sometime when we're on at the same time! 😊👍✨,Happy
@SaraStClairxxx @LindaFinegold Our kitchens look similar 😊,Happy
It could also be to join my onlyfans 😈🔥❤️😊https://t co/EBZR5oy0Mn https://t co/2NeJsNUHiL,Happy
@kdramathoughts_ Han Ji Min   She is 35 y/o 😊,Happy
@DemocracyInn Watching @maddow too  Just finished dinner  spaghetti and garlic toast😊,Happy
I know I’m trash but     #TeamDelirium   https://t co/51XdRHDry0  Any tips on where I can improve?😊,Happy
@7Nandaaaaa Dolano sewonnnnnn mb😊,Happy
@_Silvervale_ Game is beautiful  and even more with mods😊 ,Happy
#GhostAdventures and @travelchannel are making Thursdays the new #MustSeeTV! @AaronGoodwin @BillyTolley @Zak_Bagans @jaywasley 😊❤️,Happy
Anyone else found a new obsession with Canva? Finding it to be so much fun 😊🤩 https://t co/vPUzFUoUoQ,Happy
@benyamin818 Great lyrics😊 thanks for sharing,Happy
@akusmoon Okayyyy!!! NOTED!!! 😊😊😊,Happy
@allyracing @BigEarl48 I'd say 1st most popular!  LOVE IT! Thank you! 👍😊,Happy
@LorenRaeDeJ Hope your boss gives you high reviews 😊😊😊🐇,Happy
@megturney But then  you wouldn't be the awesomeness that you are now! 😲🙄😊,Happy
@MattInsomniax https://t co/YOBLs7EQQT do check out the artist! 😊,Happy
@mansoortshams Salute! Thank you for your service! 😊👍😎,Happy
@batnurse3 @PeaUmp9 Morning  Aims 😊,Happy
@thebakingnanna1 @FirstTMaster @sweetiehour @Rob_C_Allen Yummy! 😍check out that filling! 😊,Happy
@Riri06675 I'm alright ^w^  Just been a bit busy recently with alot of techy stuff  like GPU Passthrough which has been eating up all my time  But otherwise things have been going great 😊❤️,Happy
I couldn't be happier 😊🦋,Happy
@realDonaldTrump Thank you Mr  President! 😊,Happy
@bobdunga92 You still look beautiful as always  😊❤️ https://t co/WF2yHjcLSd,Happy
@estevens0845 @Syndrome22q Thank you😊👋 #StaySafeStayHome 💜✝️💜,Happy
@saraannmoviefan @upnorthbliss @amythatisme @Kewlchik31 @Nancywaddell18 @BratzChloeBaby @Chrissy_Clarke @SPOFarrell3 @halo_scot @Blink_Drive @DellOlioMario @MovementWhere @me_brady @ForgottenAstro2 @AnyaPavelle @laliaristo @InkDisregardit @ChrisHooley2020 @ChaseConnor7 @CTHackett @JulieKusma @TRILLIUMnovel @woodcowbooks @alleycat579 @arjungwriter @anna_mocikat @Holly_H_H @xxxBJFrazier @DanielaRLovejoy @byDawnRene @s_kay_w @DebbieGrimshaw2 @SeremaStorm @MrsSleeJones @cathalina1972 @TiffsMovingOn @fjhaddley @sexyfoodbyme @TFCFan @GeminiSneed @Halloween_1014 @angiebulkeley @RemyWarrior @TheHeatherPeter @Stormancepoet @MelaJRose @EmilyMarie82 @lalaaidan @aivilomj @TV_Fanatic_Girl Very true 😊,Happy
Privatise the NHS 😊 #nhs,Happy
@neonwario lucky! i wish i could reread it for the first time again 😊,Happy
@SusannaBaird Thank you! Only have to put up with it for a day  so it’s not too bad 😊,Happy
Only a 3 day   I’m one of god’s favorites fa sure 😊😆,Happy
@La_Amayaa Obvio 😊,Happy
@CharlesPPierce @jentaub @marindaplease Winner😊😊😊,Happy
@verneocity Cheer up! We can be friends 😊,Happy
@TheGiantsFan707 @KOLcharmer Naturally you is best   😊,Happy
@Billy_Cage Cheers mate  very humbling that you enjoy my work 😊,Happy
@TruthUntold_JH Thank you agad ate 😊,Happy
@notkylejenner pagi mba jenn  have a nice day 😊,Happy
@amitmehra @FoodieBoozard @NDTVFood @BBCFood 😊👌laxman pickle da rekha around da aloo parantha 😀,Happy
@ScottPresler Do you trust me?😊,Happy
@T_R_S_E Good to hear  fren 😊,Happy
#pathart Flowering dogwood tree or talc or starch crystals under polarized light? You tell me  😊 #dermpath #pathology #pathologyduringcorona https://t co/NjsCDhFa9V,Happy
@brainenergyteam Thank you for the retweet! 😊💖🎉,Happy
@ployamporn2 helo yes darling 😊💕💕💕💕💕💕💕💕💕👍👫💒👪👯🙏💋💋💋💋💋💋💋💋💋💋💋❤❤❤❤❤❤❤❤❤❤❤❤💕💕💕💕😉,Happy
@TheStoryOfPain @HarleyNosYa @cdcimagines @Thoros71 @sandibachom @POTUS Thanks for posting about it! I was one of the people who got to see it after I couldn’t get into the NYC showing  😊 Anyone with a pain condition should watch it   I saw Dr  Sarno in 2002  That’s when I threw out very diagnosis given to me since 2000  He was brilliant ,Happy
We reached 150 Followers  Thank you all! 😊🥳 https://t co/gkMEUY2OpP,Happy
@dbc_inc @burgessdave @burgess_shelley  can’t wait to dig into these! I’m already inspired!    and even more driven to be a part of your educator family of authors one day    keep the good content coming! It’s good stuff! 😊 https://t co/PXK3Kzed73,Happy
@KimRachel111 I'm aware 😊  I want other to start noticing  It's so prevalent  I can't stand it ,Happy
People can stop talking to me now 😊,Happy
Decided to grow my beard out 😊 https://t co/8bawfbYEAY,Happy
Ok   I love this show 😍😊 @BellaTwins #TotalBellas,Happy
YES!! Do it!! 😊😊#WillAndGrace,Happy
Taco night 😌😊 https://t co/Q4nMu1ga1z,Happy
@SoMiyu2Miyu2 Am sure you deserve a happy relationship no mater how things pan out! I believe that you are a lovely and smart lady 😊,Happy
@ImAshleyYellow @ImAshleyYellow_ im sorry i cant show proof because im on computer  but i did all and the rest of the extra entries😊☺️,Happy
@momotanboong Haloo😊,Happy
He is well suited to be a singer  Because Fluke sings so well 😊 @FlukeNatouch @Note0075 #VersatileActorFluke https://t co/urkwUEaBzw,Happy
@HalliganSierra You can borrow mine whenever u want 😊,Happy
@emDjloonyo Truenesss 😊,Happy
@KEENHONORTRUST1 Thank you for the retweet! 😊💖🎉,Happy
@Neal_FFXIV Your kindness and warm-hearted nature fuels my spirit  which is why I want to many memories with you and our boys 😊🦁💛🔅,Happy
@MissionCISD my 2 kids said  Thank You Mission CISD for sending us the food today    They were so happy when the boxes came in today  A Big Thank You from us Parents  😊❤ https://t co/eqe0KGxxYC,Happy
@goof_v1 Morning  Goof 😊,Happy
😊Good morning😊 https://t co/nVHKNXJC2z,Happy
Tattoo needle miss na kita😆 ready nako for the fifth tats😊,Happy
@EliasHazboun Wanted to come back and tell you - I’m ordering one of his books that’s available  Looking forward to reading it  Thanks again for sharing 😊,Happy
@sakumasenpai you will one day owo 😊⚘💗💗💗💗,Happy
@Adriana_Urbay @Erick_Ex4 @AdolphHitler Bitte 😊,Happy
@HangBlaa @twi_age Aw congrats John  long may it continue  I’ve enjoyed your tweets  especially the El Camino ones 🎉🎉🎉😊,Happy
@ewatersresearch @drkerrynphelps @smh Interesting read  thanks for posting 😊,Happy
@heartaekoo then think about house of cards 😊,Happy
@DominicWalliman Well  she is a scientist after all  😊,Happy
@bukolasaraki @Tadahlymarh ERNOR @again that can only me happy 😊 @zulu  Thanks  for had working @we are coming @back home #ajadi,Happy
@Lupiesoft Might as well add adult content since Valve forced the adult flag on Dizzy Hearts  There's nothing even remotely explicit! Anyway  looking forward to more! Dizzy Hearts is very cute 😊,Happy
@MATTP1949 @CymaticWave @BulldogLoyalty @erskinedaniel @Vogel_Liebe @PaprikaLady @SpurglyD @DargleSpargle @DawnTJ90 @chris__soda @Barbarajdurkin @SlagKogel @SporgleDorgle @Spurgledurgle @ammocrypta @BrinknerMike @TheGodOfIsreal @GillesnFio @SlowMoneyGreen @shrillandchill @B_Bolshevik100 @Cookie4T @SylviaD32911201 @craigthomler @JimFish56837379 @regretful1 @HVACPerformance @glinch72 @Oscarth93966432 @heisenburgal2o3 @TJ_TomJ @EcoSenseNow @FionnRodgers @Cris_Paunescu @theglinchpin @jenninemorgan @jwickers @TDL7777 @BadgersNo @Julescelt @dan613 @tracemetalclean @EdwardGiugliano @thinks_about_it @SpatulaSteve @redned59 @RedDragonFly19 @acecordrell @mikebethune @Jan_lindsay Aww good tip  thank you! 😊,Happy
Jacob just called me 😊,Happy
We can easily send help through BPI  Gcash and Paypal [see post for further details]    Any amount will do!! 🙏🏻😊,Happy
Wishing you all the best Saint 💖💕🎂  Be happy and stay with P'Zee forever 😅😊 #22ndSaintStillBeYourBoy https://t co/3RAYwZ5Z8x,Happy
@Box_Off_India I appreciate your decision  of classification of verdict  about Blockbuster into 3 category  But I feel that instead of  Super Blockbuster      Mega Blockbuster  sound good  Please take it as a advice  in a positive  way  Keep doing good works👍️ 😊,Happy
Good morning everyone 😊♥️ https://t co/zBJzvUrMIn,Happy
@aaronsengstock Have someone who is good with sewing put a 7” wire inside the top portion that covers your nose  You can bend it to fit it’s shape and hug your skin  You close up that gap and your glasses won’t fog  😊,Happy
@BrandonTriminio Thank you!😊,Happy
I had a whole Karaoke Concert and I sound Goodt ok   😊😊😂😂😂,Happy
@isadora_acnh @polaroidcatz Dm me your dodo code 😊,Happy
Cheers to a meaningful life 😊,Happy
@raadzi_ Thankyouuu🙏🏼😊,Happy
@Pricilliaintann Unchhh unchhhh😊😊,Happy
@PamrDi Morning  BC fren 😊,Happy
Today is my special day😊🎂 I have a date with Jinyoung😍 See you later babe😉  @GOT7Official  #GOT7_DYE #GOT7_NOTBYTHEMOON #EveryDateWithJinyoung https://t co/aWe89HmdS1,Happy
@sti_yungkk19 Come over 😊 movies  games and drinks,Happy
Greeting this day with your beautiful smile 😊 A lovely morning on your way 🌞 i wish you to have a great day 🙏 Good morning my love 😊😊💜💜  #Jungkook @BTS_twt https://t co/ATWlVZykDp,Happy
@DrIshMajor @MBC_WEtv @WEtv Doin Great!! Enjoying the show!!👍🏾😊,Happy
@Lost 🎥 🎥    nic one for u in quarantine to watch 👍👍👍😊 https://t co/W7f2YwrlLG,Happy
I can finally watch it’s always sunny whenever I want 😊,Happy
@MzansiForSho @YourboyKingGee @casspernyovest Thank you for respecting women😊 we really appreciate that 😊,Happy
@LittleTopSocial @jinthirlwall @LittleMix I prefer This one I love It so much so bussiness Woman 😊😉🥰😍 @LittleMix #BreakUpSong #LittleMix https://t co/Qrc34qQooI,Happy
@HyruleDessiner Thank you so much:)😊👍🏻,Happy
@pnadarajan7 Wonderful 😊 stuff,Happy
@DNPthree @ItsAircool @SoaRCarl_ This is great! Done 😊,Happy
Thank you Bros D 😊 https://t co/6jJ4vZtGOo,Happy
Good morning mi baby  Love you forever  😊😍😘 @perthppe  #KDPPE  #PerthTanapon https://t co/mb64VDfoPu,Happy
and now aku rasa todays gonna be a good day 😊,Happy
U guys always make things fun on each episode! Makes me laugh and I need that right now! @BillyTolley @jaywasley @Zak_Bagans @AaronGoodwin #GhostAdventures 😊💕👻,Happy
@TheWarServant @AdoptLexiMama @humorandanimals Sounds like someone didn't get daddy's cum today  You must like the taste  You sound scary  I would like to meet  I want to tell you real stories of murder and fun  You know talk  Send me a dm  I live in Trenton  We can definitely meet anytime 😊,Happy
Imagine being pretty    mbn😊🥺,Happy
I think I'm enjoying this 😊 https://t co/Okz8fZpqXL,Happy
@hippieemilyp I can tip bells 🔔😊,Happy
@TheAstrolabe @Woman4W @ArielleScarcell Oops! Derrrr! Thanks 😊,Happy
@MimieLaushi Sometimes but not always  I always believe my wife’s side of it 😊,Happy
TRADING FOR 4 of the same neon legendary  WL - 4 neon giraffes -4 neon bats LIKE NTY I don’t want unicorns or dragons 😊 #AdoptMeTrades #adoptmetrader #adoptmetrades https://t co/v5D44VP6I0,Happy
Good morning! Blessed and grateful to have you Macey and Yogu at this trying time  😊🤗 You surely licks all my tears away  then tries to sit on my lap  it's hard to feel sad   “A dog is the only thing on earth that… https://t co/lsKOYjGYJF,Happy
@foramfriday @ashevenell @USFCMS So proud of you 😊  I feel like just yesterday you were an REU  The kids grow up so fast 😢,Happy
@itsLakshmi2020 Happy Morning 😊,Happy
@lisaalynnn I just know that in the workforce  you can definitely tell who didn’t have to bust their butt to make it in college and who did  It shows in their work ethic for sure! Consider it a blessing to work while in college 😊,Happy
@winmetawin My alarm is set to see your live ! Can't wait 😊 it's gonna be ok don't be nervous 😉 see you later 😚,Happy
@chowhoz Thankk youu   We can get that unit!😊💕,Happy
Good morning everyone and to these 9 beautiful souls  May we have a good and lovely day especially to this talented  kind  gorgeous  amazing  and wonderful boys 😊💕💕 Let's throw all those negativity! FIGHTING!  #SF9 #LOVESF9 @SF9official https://t co/8jcf9CUH84,Happy
it's time for pizza and terraria😊,Happy
@Mahendrabam143 good morning😊😊,Happy
@ToluwaniKris 😊😊😊  We can still be 5 &amp  6 you know🤔,Happy
@winmetawin Handsome 😊😊😊,Happy
@jzzzdance Netflix 😊,Happy
@Jeruhmi @PlayAdoptMe Hi Jeremy! I’m a big fan of you and decidedly draw you! I hope you like the photo I drew of you 😊 https://t co/lnluBKGB8B,Happy
@DIMINCHU Midnight- it’s Zero o’clock the start of a new day 😉 I had to it may also help you remember 😊 🥰,Happy
saka's dub voice 🤢🤢 but his tits😊😊  i watched 463 could you tell lmao,Happy
@KevOnStage Sorry to hear that  Did yo wife tell you to shake it off lol😊😂😂  That's seem to be the phase married people be using😮  seriously I hope u feel better ,Happy
@SuiRaider @X_Offender__ @jayforeman777 @RaiderLuv33 @brannon_besse @DAAMoney12 @specialblend326 @MsBossyLeo @beautifulmyster @Califrankie831 @TiaLoops @WhoolioGotti @rafaserna1 @whitetiger007tp @Jess_be_lit @NoBrainsBeanie @Rangerita You can have it! It’s what my pops says! Can’t go wrong! 😊😉,Happy
@JeannieLin I rather thought so  😊,Happy
@xelessence I use the Airspun translucent powder and i don’t think it makes me look white! My foundation is a little darker tho so it’s a nice contrast 😊,Happy
@marindaplease Accounting 😊😊😊❤❤❤❤ Homemaker 😏,Happy
I get my photos back Friday 😊 I can’t wait to see them,Happy
Follow me and I'll followback 😊,Happy
@DmHapur Great ma'am     👏👏👏👏😊,Happy
@KofiTego Thanks boss😊🙌,Happy
@erigganewmoney Kemi from Lagos  Follow and I follow back  😊,Happy
@devrimdanyal these are probably friends😊,Happy
@jeongsbian Hi  I have a bunch of fine art prints in my shop rn for $10-$12 😊 Etsy: https://t co/s8787GlMUF https://t co/RUksaXQPi2,Happy
@anisyunita_ Okey 😊,Happy
@bigwing_13 Thank you for the retweet! 😊💖🎉,Happy
@Dr_lamkhutte @Santosh89387766 good morning😊😊,Happy
@ABernadette @SiriusMatdj You know  now I’m not so sure   I’d better verify   I saw some others saying it was 432   I didn’t verify Q’s   I’d better find out  I’d hate to give you incorrect info   And you too  I love all my Canadian Patriots!!! Amazing people! It’s great to meet you! 😊,Happy
Hey everyone! My friend and I recently moved into our new place and want to set up a Trip room! Looking for any suggestions on what to put in the room and cool things to decorate it as well😊 https://t co/VAcnecanrF,Happy
@epoehlman This is the 15” one  my other one is a 17   and they're both ppc chips  I ran Debian on one the 17  for a really long time  and put OpenBSD on it recently  This one is getting BSD too 😊 https://t co/n1XnSZQ32M,Happy
@Anne43003602 @Emdee_01 @youluvgem I know now   E sure for you  😊😊,Happy
Small things that I’m grateful for today: my Consti prof who never fails to inspire me  Thank you po talaga  Looking forward to the free coffee Ma’am! Haha jk 😊❤️,Happy
@WickedDog3 @monster4341 Thank You Wicked  I try to support as much as possible  👍🏻😊🇺🇸,Happy
This aerobic dance workout was fun 😊,Happy
@LFaraday @Notbuyingthisbs That's what I was looking for too  😊👍,Happy
my specialty is taking naps from 6-8pm and than complaining about being up all night 😊,Happy
Found this in the garden 😊 https://t co/JpV7DchLKZ,Happy
Today was a good plant-care day😊🌵🌿,Happy
Thanks for everything! Give lil’ KK some pink nerds for me and Hudson a big hug! 😊 https://t co/cb8OMEPfkI,Happy
@nerdandneedle A baby needle 😊,Happy
@TicoRomao interesting🐼 plz  who is the dancer and what is the music she is dancing to? Was it not odd thst doctor / ambulance workers were already there? Only in a 🎥😊,Happy
@truly_beauty_ Wonderful 😊😊 @kimmison @mylittleloves2 @brown_spearslab,Happy
@GeorgiaG86 this makes me feel better thank u 😊,Happy
Enjoy your weekend all! 😊 #happyfriday https://t co/o8XISd0yxR,Happy
@Kitten4Pway Whew    😊❤️,Happy
@wolfmuzzle11 @FenrirSchwart Petsuit is custom made 😊,Happy
@PJMTHEESTALLION For your time zone  i think it’s gonna start at around 9:45 in the morning ((but that’s just an estimate Hope that helps 😊😊,Happy
i ordered the saweetiexmorphe and a juvia palette 😊,Happy
Bless your heart 💜😊yes thank you for asking  We are well  My husband works in a grocery store so he’s very busy  God bless you 🙂🇺🇸 https://t co/2QPEVuvOn5,Happy
@sstrawbaechu 2gether😊😊😊😊,Happy
@AK_Anwar_Khan @iVeenaKhan @ZeeAkhwand10 @KhaaniAwanPTI @Aashu786786 @pak2662 @hassankhan786pa @masoom_la @RashkEHina10 @DrSyedaAyesha Many happy returns of the day dear bro  may Allah bless you always 😊❤,Happy
@taesecretfan Man this game is a blessing  Feels like there wasn't a lot of hii-saku interactions till very recently and then AC has only made them more frequent  it's nice 😊,Happy
@Cweestofer So am I! It’s not trash  but it’s a lot different  Worth watching 😊,Happy
@dennisgarv I’ll be there in a year 😊,Happy
Who's ready for #FrunkPuppyFriday tomorrow?! 🙌😊🐶❤,Happy
@joshgad @TheRealLukevans @AIMenken Definitely a talented trio!!!!!!!😊😆😆❤️❤️❤️❤️❤️😆😆😆❤️❤️❤️👍🏻👍🏻,Happy
@_saint_official @Saint_sup Congratulations on turning your sapling into a tree 😊😊😊,Happy
@____BaddieT Remember that 😊,Happy
@Shamele72777451 Oooh  no best not  😊,Happy
@HeatherRay3 No idea what you’re making but looks good! Will there be an after picture? 😊,Happy
@BellaTwins where is the red maxi that you wore and the white maxi that Brie wore from? 😊 #TotalBellas,Happy
@nfreaImusicfans @illbeDeNS @nfrealmusic @NFrealstats @nfrealmusicfan @NFchat @NFLyricss @nfrealmusicbr @nfisgoat @neziahhollywood thanks for letting me tag you 😊😂,Happy
@jckgmb Better late than never JC! Good evening buddy! 👋🏾😊,Happy
I’m just having fun  enjoying my youth  😊,Happy
@j_maximilan missing you  sist    missing our conversation 😊,Happy
@yamikupyon Nice to know you too! 😊 oh! Wow it’s nice that you’re coming back! Maybe you can start by watching Inoo’s movie Peach Girl? If you still haven’t haha,Happy
@MsPasman @MsPoulis @HWDSB Yes! Beautiful snow patterns! The same can be done in sand too!! Lovely - thank you for sharing 😊,Happy
@SeanCordicon Yes! I just gave up washing my car🤪😊,Happy
@icathler Oh yea I can see him   you can see that look on his face 😊 love it,Happy
The many moods of my writer buddy  😊 https://t co/8zdThHFHKd https://t co/c3lbTivADA,Happy
@Chinitz_BTSmom I love shrimp and gata but hindi ko pa to natry sis  Ill try to cook this someday 😊,Happy
@DemonDan14 @LogiiCSGO @Nordavindgg My bro!😊❤,Happy
@DonPolka1 Thanks Don 😊,Happy
@Heatherisme Hi  Heather!  You look fabulous!  😊,Happy
Hey to my happy place 😊,Happy
@tylerisdlearn Continue working on technology   Be prepared for any &amp  all situations  Grasping the fact  that technology is the future  &amp  the future is on going  It’s ok to step outside of my comfort zone  I’m 50yrs old! I shouldn’t care about what everyone thinks anymore! 😬😊😅 @ChapaTISD,Happy
@MrsAlstonBHS @djainslie @teachrsaveswrld @parlay So kind! Thank you 😊,Happy
Another blessings came in to my account hehe Thanks G 😊,Happy
@Kingpincoven Half the time k word  other half marry 😊,Happy
I’ve been so productive at the house today 😊,Happy
