Text,Emotion
#PissedOff #ToCloseToHome #JusticeIsComing   Doctors who prescribe an anti-malarial drug being trumpeted as a potential COVID-19 treatment face a $13 000 fine   https://t co/MSQHmfnlgH,Anger
Day 27 of Self Quarantine: Went to HEB to buy powdered sugar &amp  get some other things my Aunt needed    I got home  unloaded the groceries &amp  realized I'm an idiot  Guess who didn't get the one thing they went to the MF for? I hate myself  #SelfQuaratine #PissedOff https://t co/MUSv5n3nET,Anger
Is it just me  or does it seem like @CallofDuty servers get worse and worse in connection after every update? #pissedoff #gamer,Anger
@WhiteHouse @realDonaldTrump Donald  you do not have absolute power and to say I will because I can is so ridiculous! #notasstupidasyouthinkweare #donttalk #doyourjob #pissedoff,Anger
#pissedoff Here we go  Name calling  CAN NOT TOLERATE  HAVING HIM AT THE PRESS CONFERENCES,Anger
I probably won't be able to return to work until May!  I DON'T HAVE IT!!! I HAVE COPD!   So frustrated and disappointed   #cantwork #sad #disappointed #pissedoff,Anger
How f*****g stupid do Jamie and Habbs sound  Doing the same thing that they did to Sam #MIC #idiots #pissedoff 💯🤬,Anger
@TomWolfPA @TomWolfPA is taking all of us in Wastern PA and trying to line us up against @POTUS  This is infuriating  Wolf is a terrible Governor joining a left firewall of states to oppose @realDonaldTrump    We won’t have it   Philly is not Erie and Pittsburgh  #pissedoff,Anger
@TomWolfPA is taking all of us in Wastern PA and trying to line us up against @POTUS  This is infuriating  Wolf is a terrible Governor joining a left firewall of states to oppose @realDonaldTrump  We won’t have it  Philly is not Erie and Pittsburgh  #pissedoff,Anger
This is extremely annoying and irritating  How can #Ontariohealthcare do this to us? I have already felt this from my surgery  We did not bring #covid19 here we have been social distancing for months before this was a thing! #cancer #pissedoff https://t co/nLHVrF6sAY,Anger
Michigan State House: Impeach governor whitmer - Sign the Petition! https://t co/CV4Rh0ydNv via @Change #recallwhitmer #RecallGovWhitmer #pissedoff,Anger
@finalfantasyvii Where's the rest of it? #PissedOff,Anger
We have been shifted into a uncomfortable situation  Trying to make the best of it  The unknown is scary cause I have know Idea when the income will start  #Pissedoff,Anger
@XboxSupport @Xbox @Microsoft Have issues with your $150 controller  have been sent three other ones and still don't work and you guys won't help out  Wow #pissedoff #mightswitchtops4 #notworth$150 @PlayStation would you treat your players like this?,Anger
I’m so over this fucking virus shit! I just wanna go see my grandma at the cemetery with my family but nope can’t do that because of this whole fucking thing! So over it 😭😭😭😭😭😭 #pissedoff,Anger
This crap is really starting to piss me off  This is our front line? instead of working  they're getting paid to make stupid ass videos  while other laid off health care workers sit at home without pay? #pissedoff https://t co/7dAOiiV6el,Anger
Its really pissing me off seeing neighbours on my street thinking its ok to still have family &amp  friends round esp next door wft will it take YOU ARE NOT EXEMPT FROM THE FUCKING RULES! Id actually like to see my family some time this year #idiots #morons #pissedoff,Anger
In a bad mood? #badmood #pissedoff  https://t co/WRARFPCRH0 https://t co/bDKBFvITSI,Anger
#sevendeadlysins #makeupchallenge Wrath: a strong  vengeful  or fierce anger  deeply resentful indignation  #makeup #7deadlysins #wrath #madashell #hangry #pissedoff #boredaf #quarantinechic #quarantineandchill… https://t co/3tWGxqQMKC,Anger
@RollingStone @nmeaustralia @NME millions of dollars spent on shit music #pissedoff #vocalist #homeless #producer #punk #arseholes #producer #Mentalhealth #selfisolate #decentmusic #difficultmaterial with no help controversial my arse !!,Anger
@RollingStone @nmeaustralia maybe we can do a shit on stage then someone will reply and pay for us then - get a reaction??? And get paid for it hopefully 🛎⚫️ cos I haven’t been paid for a whole heap of bullshit #ticketsales #nopromo #pissedoff #selfproduced #difficult https://t co/zFdE58FwWi,Anger
#crazyneighbors  better leave me all the way alone before I loose my shit! #pissedoff https://t co/yYIkoM7LSD,Anger
Maybe all this busting our asses for corporations and companies owned by rich bastards is now proven to be counter productive   We should stay home as long as we can and buy from mom and pops  and fuck Amazon and their ilk  #PissedOff #TrumpVirus,Anger
Happy Easter you lovely lot !! Tap to make you smile     🐣  What are you missing most this Easter ??   #easter #easterbunny #eastersunday #pissedoff #hatecorona https://t co/WWOLTH3LeE,Anger
Snippet from my upcoming video                #characteranimation #crunchyroll #robot #pissedoff #animation #2danimation #photoshop #create #makestuffeveryday #animatecc #cganimation #anime #art #artist #handrawn… https://t co/IEoVO3iQ2M,Anger
@Ritzcrackers This is the third time I’ve opened your PLAIN crackers and there’s PEANUT BUTTER all over them  I’m deathly allergic and almost died 3 times because of y’all  #pissedoff https://t co/RBEzKv4ccL,Anger
@OriginalFunko was snatched from my shopping cart during “dont refresh browser  wait in line”” msg occurred payment processing my cart then said sold out!! #FunkoPop #Virtualcon #pissedoff emailed CS &amp  #CEO https://t co/EqlkrgvArC,Anger
One day my kindle works    They ‘update’ the fonts and now the damn thing won’t turn on    Thanks @AmazonKindle for absolutely nothing I never wanted    Their solution? 15% off a new one  #pissedoff,Anger
@ChrisMurphyCT Wow even the propagandist @DHS_Wolf follows you   Great    The #VOTERS are #DISGUSTED an #PISSEDOFF about the whole situation as well as the #WEIRD body politic    Ugh  cannot wait until November!,Anger
@Ronnie2K  I answer question on trivia correct and got kicked off what’s going on #pissedoff,Anger
Nothing worse than getting little to no sleep because your son keeps waking up and your pregnant  but then to find out he didn’t drink all his milk and half the bottle is left in the fridge  mateeee no wonder he kept waking up! #pissedoff,Anger
@Inevitable_ET Where is the biggest dump that we can find  We need to place #this woman along with Bill Gates in it and churn them up together  I'm getting furious  😡😡😡😡😡😡#garbage  #pissedOff,Anger
When you get a chickenwrap from #TheCoOperative and it has bone in it! Nearly broke my teeth on it! #pissedoff https://t co/pDhFrY4ejY,Anger
@XflPolls @VinceMcMahon I'm pissed  I invested myself in @XFLRoughnecks and I won't even get to see them play again after just FIVE GAMES?  Bring it back  Mcmahon or get someone in there that knows how to manage a league!  #XFL #XFLHoustonRoughnecks #PissedOff #SpringFootball,Anger
@PayPal froze my account while I was paying for groceries   they are offering no support and left me stranded with no money during a pandemic #pissedoff,Anger
FUCK relationships  honestly just need a break rather then getting my heart fucked around with  Imma probably head to vrhcat later  if anyone wants to hang come join  #annoyedaf #pissedoff,Anger
Trying to get answers from your PCP’s office and the office of your governor sucks butt! No returns your calls or answer at the doctors office and the governor doesn’t reply to your questions #pissedoff,Anger
Just want to say @Ask_Spectrum @GetSpectrum really SUCKS at taking care of the current customers! Raising our prices and only giving promotions to new customers! What ever happened to taking care of your CURRENT customers so we dont leave?! #unemployed  #pissedoff,Anger
@messi0103 I'm pissed!!!! Just when sports was getting good and bridging the gap between football and baseball  #pissedoff,Anger
When today has all the feels #pissedoff #bordem #girlswhocolourin #swearwords #swearwordcoloringbook https://t co/p7EKJNktbI,Anger
Well since the pandemic arrived all barber shop's that are near me are closed  In the end I've decided to cut myself a new haircut  Tnx corona 😒 #quarantine #quarantinelife #didbymyself #pissedoff #stupidvirus… https://t co/2zTwAIEtmD,Anger
Not being able to talk to an actual human fucking being when i call somewhere brings out every ounce of rage in me 🤬 #pissedoff,Anger
Hey @Telstra how about instead of getting pissed about by getting ZERO support I just close my accounts  Stop using #COVIDー19 for your shit support  #pathetic #pissedoff,Anger
Snake Handlers &amp  Fire Walking Pastors will go up  These CHARLATANS miss those collection plates &amp  canceled booked engagements    God is good  We are blessed  DO NOT TEST GOD! Wouldn't put a gun in your mouth because you are saved  fool  #PissedOff  cc: @oldmanebro @priestwillis https://t co/ZPZnNlDzrf,Anger
Nothing like being woken up by poxy buzzing noise as some stupid bug came in the window and cant get itself out  cant get back to sleep #pissedoff #tooearly been awake since 6am,Anger
Hey @AmericanAir instead of turning my one hour flight into a seven hour endeavor how about you just REFUND ME  #AmericanAirlines #AA #PISSEDOFF,Anger
Reanne(@farm_and_meadow) on TikTok: I JUST WANT YOU TO GO OUTSIDE #kangaroo #fyp #fypage #gdaymate #zoo #zookeeper #zookeeperlife #angryanimals #angry #pissedoff #critter #scary https://t co/lTyYz4YceY,Anger
What is the best phone service provider out there? Looking to switch  #annoyed #pissedoff,Anger
Yeah and we go through the whole damn process to get approved and then certify (supposed to get the deposit like 2 days after that) just to NOT receive it! I certified on Monday and have yet to receive my money! #pissedoff https://t co/MRLkMlNuIA,Anger
@Tesco do you think you could reply to me ! I am really not happy with your service ! #pissedoff,Anger
My husband &amp  I have got 2 days this month when we are off work at the same time  So we have to shop in the evening to save bringing the kids out  Why I am I queueing at 6pm to get into @Tesco when most folk off all bloody day  And why are so many couples here? #pissedoff,Anger
Guess what I'm doing in November?  Fucking voting for the lesser of two evils (as once someone put it to me about Trump vs Hillary)   Fuck you men for continually destroying our world  #pissedoff #ItWasHerTime #HillaryClinton #ElizabethWarren #KamalaHarris #AmyKlobuchar,Anger
I hate Biden Bros   I hate Bernie Bros   Y'all are the same to me   Look at your reflections!!  I'm voting Trump out   He's the one with the smallest dick  out of the three of them   #pissedoff #ItWasHerTime,Anger
Ffs i’m bored! Sat in comfort clothes Drinking BRAHMA brazilian lager playing xbox live and looking out of the window at anyone who passes! #cabinfever #StayHomeSaveLives #pissedoff #ThursdayMotivation https://t co/rILjyMgD9M,Anger
I see you there @MSNBC @mitchellreports you'll cut away from @NYGovCuomo's presser where I actually get INFORMATION and FACTS  but you'll continue to air the #Shitshow that is the @realDonaldTrump Presser in full??? What have you become?? #Disappointed #Ashamed #PISSEDOFF,Anger
I swear TWC is playing with me  They gave me two numbers to call and one wasn’t even valid  It’s almost been a month and still haven’t received anything  #pissedoff,Anger
Please please please 😈 If they did not Die from Covid19  Why would you be required to report a pneumonia Death as CV19? This is the MOST Evil Demon dog plan #WokeAF #PissedOff #FuckBillGates https://t co/OceHG1jgV6,Anger
What a way to spend my day off      queuing outside my local supermarket for over an hour to get my weekly shop #catchingrays #pissedoff,Anger
