Text,Emotion
@linwithane i cant really remember whether dumbledore  let sirius die  in fifth book or not but harry's anger and meltdown in his office where he broke his stuff and throw things to his face feel right for me and oddly satisfying although it was really heart breaking and a fucking low blow ,Anger
Congress2 the ground&amp -with his decision to fuc* the W H O   face a world of anger  criticism  disbelief-all directed at him-and not blink! He is able to go against most Americans most countries with his blindness to consequences-&amp  annul all financial aid  in one minute  Soulless ,Anger
@SuMoh7 @DavidKlion @SeanMcElwee If you dont kiss the bros white  male savior's behind  youre not a progressive  Let's face it  there's literally nothing progressive about this male anger and resentment ,Anger
 Hide not thy face [far] from me  put not thy servant away in anger: thou hast been my help  leave me not  neither forsake me  O God of my salvation   ~Psalms 27:9 #God #Poetry #Bible,Anger
@lovelyyystyles I mean the anger on Lou's face damn   should've been a drama major 😂😂,Anger
@DarkFoxMcCloud  What do you mean by that?        * he grips his hands and the anger shows on his face *,Anger
“Just kill me  then  Get your anger out  It’s a real shame Salem didn’t die  I would have liked to see the look on your face when you found him dead ” https://t co/ABYkmmnO4U,Anger
@sachihirayama @valkyrie_hermit @washingtonpost  I think LDP will win   Ha dream on  At this rate  come the next general election  LDP will lose landslide  Their recent about-face on 100 000 yen stimulus payment betrays their well deserved fear  They are scared shitless of people's anger  They should ,Anger
@FRSCNigeria Anger management should be further inculcated in the training of field officers  That wild officer must be a wife beater  check! However that woman must not be turned into a heroine  She has to face the music she started   Corps members deserve respect   God bless the FRSC ,Anger
The anger on her face when she got protective about him   The satisfaction on his face when she stood up for not just herself  but him as well    Maybe this is what love is all about  ♥️  #KaviLiya ⚫ #Kavin #Losliya #EllarumNallaIrupom https://t co/Ujeoqp0V6f,Anger
Hunger and anger are building in Lagos and other major African cities with little or no social safety net to protect the poor from the economic fallout of the COVID-19 pandemic https://t co/7VZtRTPELh https://t co/ZU61TJggtu https://t co/uQ8lKlt6Ub VIA @Reuters,Anger
I tried to bully Zucker off my island by hitting him on the head  It completely backfired  You can even see the anger on my face  https://t co/5auU2LTtlZ,Anger
@victoriac_19 He’s an angry abuser  look at that face of seething anger,Anger
Agents on the COVID-19 travel frontline: This is horrible to read  and all the more important travel agents don't just get tarred with the same brush as firms that aren't properly engaging with and doing their best to help their customers  @travelweekly   https://t co/Lkeny5ZJn2,Anger
Stay strong @GovWhitmer in the face of anger and ignorance  #TrumpOwnsEveryDeath https://t co/vCZg6eNGqc,Anger
Hunger and anger are building in Lagos and other major African cities with little or no social safety net to protect the poor from the economic fallout of the COVID-19 pandemic https://t co/Ib8efj9Mkf https://t co/emWFyntGdR,Anger
Life is short  live it  Love is rare  grab it  Anger is bad  dump it  Fear is awful  face it  Memories are sweet  cherish them ,Anger
She’s shocked  shaking in anger— not at him  fucking Olivia  She couldn’t help but to close her eyes and hide her face        “What the fuck is happening?”    Hide the tears       “I don’t know how to feel   ” https://t co/os2BA1AK94,Anger
The level of anger I felt in Tesco there was off the charts  Wasn’t even busy and I had folk right in my face at the shelves! 2 metres apart doesn’t seem to click with some cunts,Anger
Yo please don’t yell at me in my face I got anger issues ima pop off,Anger
Was he seeing this right? It must have been unbelievable for him that his upper moon would do such things  His face would only give a disappointed look before it being turned into anger  just anger        ❝︎What the 𝘏𝘌𝘓𝘓 𝘋𝘖 𝘠𝘖𝘜 𝘛𝘏𝘐𝘕𝘒 𝘠𝘖𝘜 𝘈𝘙𝘌 𝘋𝘖𝘐𝘕𝘎?❞︎ https://t co/YlK5LhZkDU,Anger
@KevinOmega619 @kyla_beeell28 @blicktargaryen you can say it’s a very small number until you’re blue in the face but do y’all ever check your black male counterparts for disrespecting black women? or do y’all just take your anger out on black women for “generalizing”???,Anger
@citronicvoltage ( the man thrashed about--a low growl as he tried to fight off the immense brainwashing  writhing in pain   and anger  unsuccessfully getting the device off  arms go limp  face loses any ounce of emotion  and glasses cover up fogged eyes  )  [ awaiting orders  ],Anger
the girls with the most body shaming jokes  the most Anger toward people  the most MEAN things to say in general have the LOWEST SELF ESTEEM and (if not already) almost hate themselves   their bodies  their face  their features and I’m so sorry that u don’t know how to love u 💔,Anger
@IshitaYadav @Klaatu____ He was doing exercises weekly  from Night time gyms in Thailand!!!  Now it can't!!! His face expression shows his anger not against Kovid-19  but against Modi  for the restrictions to him to visit Thailand!!!,Anger
You look that picture on the right   We has seen a expression of hatred or anger or disgust like that on any other president?  His mind &amp  feelings is show on the face &amp  in the eyes   I fear much darkness is there ,Anger
Had a full on screaming freak out where I just let all my anger out  full on started to hit myself in the face  No wonder people think I'm a freak ,Anger
I saw her throbbing teary face and the clothes that surrounded her   She whispered    I am hiding in the wardrobe  He is searching for me  Look at my face  look at what he did to my face    I heard him in the background   It was muffled but filled with anger ,Anger
Was it a new strategy to intimidate her?  What was he playing at? -Yes it is fun indeed     she is a funny person  Miss Round Face  - he continued amused  and his cheeks at that point began to swell with anger    Him and his stupid childhood nicknames  ,Anger
Remember    Life is short  live it  Love♥️ is rare  grab it  Anger is bad  dump it  Fear is awful  face it  Memories are sweet  cherish it!,Anger
My friend felt my face yesterday and was concerned because he thought i had a fever  Actually  that’s just all the anger and rage boiling inside me,Anger
@KashJackson2018 @fins71 If you keep the anger for mom out of your relationship with children they will grow up knowing you love them &amp  you will see that there is happiness at the end of every hard path we face   My prayers are with you &amp  my DMs open if you need a shoulder    Hang in there ,Anger
Life is short  Live it  Love is rare  grabe it  Anger is bad  dump it  Fear is awful  face it  Memories are sweet  cherish it ,Anger
I couldn't stop crying this morning  big ol' tears running down my face  It's just one of those days--nothing particularly terrible  Meeting virtually with a small group of students to talk about anger and how we can and can't use it politically and the tears have dried up ,Anger
Positivity doesn't mean that you dont face anger issues or stress  It means that whatever negativity you face  you heal from it fast 😌,Anger
@Mimiification pushing ur face back to show a double chin isnt indicative of fatness!!!! hell  half the time ppl have double chins JUST BECAUSE  not bc theyre fat!!! thighs are also supposed to have fat ur not special @ them!!! also these same ppl be fatphobic to other ppl and im so!!! anger!!!,Anger
@ananavarro I just feel anger and resentment when I see her face ,Anger
( With the force of the other's hand  he was knocked down for a moment  he allowed it to happen   With a small smile on his face  he still keeps his eyes on Akechi  despite the anger Akechi had  Akira felt relax with a hint of pain  he held his cheek  )  It's only the truth   https://t co/3QL1k6kd4R,Anger
@AyeshaSelden @FlyGirlFlying It’s not your page  it’s a tweet  The anger  I love it  You would never say something lime that to my face  I know that ,Anger
@LouiseRawAuthor All that undischarged anger swells the face until it looks  well  like gammon!,Anger
@jrivkin @ForRfb @realMikeLindell @DevinNunes Well cartoon face I think I detect some anger in you! Is punctuation your only concern?  Maybe you should be more concerned with democrats wanting to trample the US Constitution! But commies like you want this to happen! You still haven’t been able to figure out who I am  Too bad,Anger
@globaltimesnews China's true face    When hundreds of thousands of people are dying from the #wuhanvirus maybe this kind of shotgun diplomacy is coming too soon    When the virus is over &amp  everyone counts their dead the world will turn their loss  anger and rage at you #China    #coronavirus,Anger
It's been a hard day  I was hit with anger&amp  anxiety that brought me to tears and to a stand still until a lovely human sent me this meme  My sides hurt  tears are rolling down my face&amp the laughter enveloped my soul  Everything will be alright #coronadiaries #lifelessons https://t co/ECq30izONH,Anger
@DrSarahJarvis hey  you sounded down  on @theJeremyVine show  remember  the first person you look after in an emergency  is you  or how can you look after others  It takes it's  toll suppressing anger at stupid actions  putting a brave face on  when you too are suffering  be safe,Anger
@AshJackNation Seriously just because i helped you doesn't mean you lay your hands on  me  Avanelle spoke tears streaming down her face in pure anger,Anger
@IngrahamAngle Telling people to ignore science and ethics is manslaughter- a criminal offense  Like shouting fire in a theater  Promoting fear and anger in the face of helpless people is inciting a mob  These are provable lies  You are a liar  Money cannot buy lives  Distancing saves lives ,Anger
@seanhannity What an anger face!,Anger
@arifaajakia @_sabanaqvi Anger &amp  frustration due to some expectations by some  is considered as hate crime  But how many #Hindus have exploded like the #Jihadi #Muslim #terrorists  You are #Muslim &amp  face anger only when you try to defend #Islamic #Jihadists acts of #Terrorism  But  max know you didn't 1n,Anger
@KhalidOshoke @FRSCNigeria are ur officers not suppose to put on protective gears(face mask &amp  hand gloves)? And why should the officer in that clip pull off plate number from the bumper with force and he went as far as throwin it away even if the lady in question errs  Anger management needed ,Anger
Kids  you may think that your only choices are to swallow your anger or throw it at someones face  But there's a third option  just let it go  and only when you do that is it really gone and you can move forward  -Ted,Anger
@GoofMcFloof @ReSista_Barb Not being funny but     this is evidence of how hate and anger really does transform a face ,Anger
@StuartBlythe3 The anger behind the protests has been carefully stoked for decades  Irrational  immoral and because of that politically powerful  My heart has been with people immunocompromised now  To face that challengemust be awful ,Anger
Females in a Caribbean household face it rough Dawg    I’ve heard sooo many other girls story and it sound similar to mine    Caribbean moms have some built up anger in them you have to wonder where it was coming from,Anger
@WEareQ_1776 Those who are still avoiding jumping over the fence to face the Dark are struggling to maintain their World As They Know It   Avoidance &amp  Anger towards the Truth-teller = Punishing Patriots &amp  being Judgmental which they know is unChristian   Their World is  in great Disarray ,Anger
im so angry tonight and hoehoe keeps on licking my face    my anger melted ,Anger
watching them   Jk laughs withouta humor again  Pain &amp  anger is written all over his face  The look in his eyes is something Yoongi has never seen ever since he lose his mother and he feels guilty because he knows he did this to his  best friend   Jungkook roughly pulled his hand,Anger
All of sudden that whole love he had for me change into hate and I don’t get it u he hate me thus so much as the issue we face is becoz of his own insecurities his own trust issue his own anger but he thinks I’m the reason and the one who is creating all this ,Anger
Do not follow other gods  the gods of the peoples around you  for the Lord your God  who is among you  is a jealous God and his anger will burn against you  and he will destroy you from the face of the land  Deuteronomy 6:14-15 NIV https://t co/rItJcUnVbB,Anger
@bbblanchett this scene is everything  MY ANGER (towards her husband) WAS GONE BCS THEY ZOOMED IN CATE’S BEAUTIFUL BABIE FACE ,Anger
@marcorubio “Do not follow other gods  the gods of the peoples around you  for Yahweh your God  who is among you  is a jealous God and His anger will burn against you  and He will destroy you from the face of the land ” Your God seems to be Trump!,Anger
@Sheynvoetseeg_ R I P ma friend  DM FOR HIS FACE #RIPNhlanhla_Bpm https://t co/L9rsZycGH3,Anger
Life is shorter live it  Love is rare grab it  Anger is bad dump it  Fear is awful face it  Memories are sweet Cherish it  #HeloLiveWithHimanshi,Anger
@jeffphilips1 @heisrema Who would have thought this handsome face would be so bad at throwing the most deadly kind of punches in Twitter? I can bet some children of anger will begin to melt from now on ,Anger
and when he gets mad he can fuck my face and take his anger out on me??,Anger
We were going to put  Stay for the Fury   but let's face it: our impotent anger isn't impressing anyone ,Anger
Millions face hunger as African cities impose lockdowns https://t co/j6kIoGaW9v  Hunger and anger are building in Lagos and other major African cities with little or no social safety net to protect the poor from the economic fallout of the Covid-19 pandemic ,Anger
@GeaFreedom @NathanDarknessS @StormRosse   oh am really a new monster      come foul monster face me     More power rolling off of me the sky gown dark and the ground shakes   The lighting is rolling the thunder crashing and all caused by my anger https://t co/99NTE6tmUl,Anger
@Ult_Kickboxer Another broken plate? This time he couldn't quite mask the flash of anger that passed across this face as he finished putting his black gloves on  He rose to his feet  and turned to Jun    Are you mentally handicapped? Really? Make one mess  then decide to make another  And --,Anger
@sardanarohit @aajtak Don't insult jokers here  joker bring smile to your face not anger  why salman is so soft for them  instead call them ruffians ,Anger
@RubikaLiyaquat @ABPNews Don't insult jokers here  joker bring smile to your face not anger  why salman is so soft for them  instead call them ruffians ,Anger
@sambitswaraj @ABPNews Don't insult jokers here  joker bring smile to your face not anger  why salman is so soft for them  instead call them ruffians ,Anger
@DJSiri Most are not angry  simply watching  waiting  and when a woman screams  a shot in the dark  never happens  When a boy is told  by police  he's not good enough  the anger subsides  Though a slap in the face  ignites millions  A word  a human expression  ignites a generation ,Anger
Lockdown 2 0 has created panic and anger for migrant workers stuck without jobs  food and cash in cities like Mumbai  The Quint's Rohit Khanna implores the government to acknowledge the problem  act fast and do more @aayeff1 @dennisckurian #Covid_19  https://t co/QF1JHct0x7,Anger
@popo_musi Oh my god  the anger on Raihan's face! They're so gorgeous!,Anger
@DuellicumLupus Reached out  grabbed Dani and pushed her into the den out of harms way  The pain hadn’t even registered at that point  Not as he turned toward the gun man either  His face contorting in anger  Anger that somebody had made it here  undetected  to his home  Where not only himself +,Anger
@NathanDarknessS @StormRosse Came and made storm go flying back     he said leave him alone       you want to fight then face Me      i dare you   but i warn you my anger you will perfure to avoid      My voice lasted dangerously with venomon https://t co/Vl5UZSiTwu,Anger
@krayziewes The anger on Wwx's face,Anger
@mja_the @FrankSantiago77 @JohnBasso16 @Rionach_KAG @TrumpBear4 @DoctorCanDo I lost friends and family because of cancer    I would be so happy to give you all my grief  anger and frustration through my fists on your face   ,Anger
Before you speak  my friend  remember  a spiritual man contain his anger  Angry words are like slap in de face https://t co/FmdVIe4Y7O,Anger
@thekjohnston @TheRickWilson It’s people using anger and grievance to blot out their true feeling which is too uncomfortable to face:  that Living in the modern world scares the shit out of them,Anger
Even useless fellows who always curse the daylight out of naija are under this tweet screaming  naija will be great   Children of anger and ardent haters of the nation and her leaders are now have their fake loyalty bought for 5k   No convictions  just anywhere belle face  Mteew! https://t co/LzLeoPFFiE,Anger
@Pattihatestrump Face it @realDonaldTrump is selling to Russia &amp  China &amp  pocketing our MONEY  And his anger at China over the Covid19 is as fake as he is  He's a crook &amp  the @GOP is going along for the ride  I despise the lot of them ,Anger
After coughing up some blood  Hana looked up  and with a look of anger…  …She spat blood on Pukin   Pukin’s eyes filled with rage  and she kicked Hana’s face with all her might  slamming her head to the wall  knocking her out ,Anger
@martyrcrest [Gatekeeper staggers  turning back around at the hand tight around his wrist  He looks at Sylvain and the frantic look on his face  a deep anger buried beneath his usual playfulness]  What would happen if I said no? Would you hate me?  [He wonders if that would make it easier ] -,Anger
It finds you in a  dangerous castle:  VERTSCOPHELICU  CRIMES'S ANGER  Element: Shadow Form: Amorphous  It desires to spend all dreams in its viscinity    It taunts you: Finally! ARRRRRGGHHHH!!! Face me if you dare ,Anger
“Beijing may come to regret its rapid pivot from domestic crisis to international triumphalism  for there is already a rising tide of nationalist anger coming its way as citizens from countries around the world face prolonged economic hardship &amp  are in search of culpable parties ,Anger
COVID-19: Give Migrant Workers Food And Cash Or Face Their Wrath https://t co/i3YTSlNVjp,Anger
An inquest jury in 1791 England  rendered a verdict that a child died by a cat sucking out its breath  A 1929 Nebraska Journal quoted a doctor as having seen the pet heavy on the child’s chest  sucking out its breath  “paws clasped tightly at its face in anger”  #FolkloreThursday https://t co/vg3GJ9pL44,Anger
@DeShobhaa Have you ever contemplated how your one sided tweets are leading to this attitude? Where was your anger hidden when people walked naked in the hospital and sitting on the health caseworkers ? with which face did you not  condemn unequivocally those who were throwing stones?,Anger
I bet @10DowningStreet @BorisJohnson is relieved he is resting in his second home as he now doesn’t have to face the daily #PressConferencecovid19 as anger starts to build! The last one he did he looked bored and scratched his arse!,Anger
The #CCP  incompetent @DrTedros  worthless @WHO have a LOT to answer  You managed to anger the whole planet  whilst exposing your true selves  Now  time to face the incoming shitstorm  Lies  deaths  total lack of competence  #China’s shown it can’t be a “normal country” ,Anger
-with a crying face picture meme  sorry  i didn't mean to upset anyone      i was just posting saying it isn't going to end because there was no official news about it  sorry everyone   i didn't mean to anger or upset people     people shouldn't go around posting it will end  https://t co/NspnDpXvuu,Anger
Although saying that  no one needs to be a dick about it: https://t co/0aTmQOKyYz,Anger
@cctvidiots Notice how his face color changes to red in anger  ,Anger
@BurntEvergreen 'A day or so? '  What kind of bullshit was that? What was he supposed to do for a day or two just for food   Out of anger Damien slammed his left hand down on the coffee table  immediately regretting his act as a winch of pain came across his face   He needed it—,Anger
@Ram_Guha Nehru could outdo what Gandhiji said on 6-4-1947 in Delhi :   we should dispassionately think where we are drifting  Hindus should not harbor anger in their hearts even if the muslims wanted to destroy them  Even if the Muslims want to kill us we should face death bravely     ,Anger
@KaiserKuo @JiayangFan An African who was infected with the new coronavirus even bit a huge scar on the face of a nurse because he did not cooperate with the Chinese quarantine authorities  This incident aroused the anger of Chinese netizens on the Internet,Anger
kids  you may think your only choices are to swallow your anger or throw it in someone's face but there's a third option  you can just let it go ,Anger
Your announcement about Safari Zone and the Incense event is a shame @NianticHelp  You're penalizing Sunday players with crap Pokémon and unabling them to farm others they want  And the refund period is closed  Postpone your Incense event or face the anger of the Community ,Anger
Character  given the relationship they both had and I rolled with it &amp  got it right  But Jehovah also showed me characteristics I wasn’t looking at  I’m reading and everything was changing  &amp  Jehovah knew I saw it? I could feel anger  hurt &amp  becoming the face of a monster ppl https://t co/3vsC3nlAq7,Anger
